"","X","website","query","titles","location","wage","skills","lon","lat"
"484",1199,"Cyber Coders","Data Engineer","Lead Data Engineer - Big Data -Apache Spark","San Jose, CA","Full-time $130k - $160k","Apache Spark",-121.8863286,37.3382082
"485",1200,"Cyber Coders","Data Engineer","Lead Data Engineer - Big Data -Apache Spark","San Jose, CA","Full-time $130k - $160k","Distributed Systems",-121.8863286,37.3382082
"486",1201,"Cyber Coders","Data Engineer","Lead Data Engineer - Big Data -Apache Spark","San Jose, CA","Full-time $130k - $160k","Hadoop",-121.8863286,37.3382082
"487",1202,"Cyber Coders","Data Engineer","Lead Data Engineer - Big Data -Apache Spark","San Jose, CA","Full-time $130k - $160k","Hive",-121.8863286,37.3382082
"488",1203,"Cyber Coders","Data Engineer","Lead Data Warehouse Engineer - ETL, Azure, SQL, Snowflake","Newport Beach, CA","Full-time $100k - $175k","Azure (Data Factory V2 / Blob / ADLS / Databricks",-117.9298493,33.6188829
"489",1204,"Cyber Coders","Data Engineer","Lead Data Warehouse Engineer - ETL, Azure, SQL, Snowflake","Newport Beach, CA","Full-time $100k - $175k","Azure analysis services and Cosmos DB",-117.9298493,33.6188829
"490",1205,"Cyber Coders","Data Engineer","Lead Data Warehouse Engineer - ETL, Azure, SQL, Snowflake","Newport Beach, CA","Full-time $100k - $175k","Enterprise data management",-117.9298493,33.6188829
"491",1206,"Cyber Coders","Data Engineer","Lead Data Warehouse Engineer - ETL, Azure, SQL, Snowflake","Newport Beach, CA","Full-time $100k - $175k","MPP & Data Modernization using PaaS/SaaS",-117.9298493,33.6188829
"492",1207,"Cyber Coders","Data Engineer","Lead Data Warehouse Engineer - ETL, Azure, SQL, Snowflake","Newport Beach, CA","Full-time $100k - $175k","Microsoft Stack (SSIS/SSAS/SQL Server",-117.9298493,33.6188829
"493",1208,"Cyber Coders","Data Engineer","Lead Python Engineer","New York, NY","Full-time $150k - $175k","AWS",-74.0059728,40.7127753
"494",1209,"Cyber Coders","Data Engineer","Lead Python Engineer","New York, NY","Full-time $150k - $175k","Hadoop",-74.0059728,40.7127753
"495",1210,"Cyber Coders","Data Engineer","Lead Python Engineer","New York, NY","Full-time $150k - $175k","Postgres/Redshift",-74.0059728,40.7127753
"496",1211,"Cyber Coders","Data Engineer","Lead Python Engineer","New York, NY","Full-time $150k - $175k","Python",-74.0059728,40.7127753
"497",1212,"Cyber Coders","Data Engineer","Lead Python Engineer","New York, NY","Full-time $150k - $175k","SQL",-74.0059728,40.7127753
"498",1213,"Cyber Coders","Data Engineer","Lead QA Engineer  - Real Pay, Real Equity play!","Santa Monica, CA","Full-time $100k - $140k","Devops",-118.4911912,34.0194543
"499",1214,"Cyber Coders","Data Engineer","Lead QA Engineer  - Real Pay, Real Equity play!","Santa Monica, CA","Full-time $100k - $140k","Kubernetes",-118.4911912,34.0194543
"500",1215,"Cyber Coders","Data Engineer","Lead QA Engineer  - Real Pay, Real Equity play!","Santa Monica, CA","Full-time $100k - $140k","MySQL",-118.4911912,34.0194543
"501",1216,"Cyber Coders","Data Engineer","Lead QA Engineer  - Real Pay, Real Equity play!","Santa Monica, CA","Full-time $100k - $140k","Python",-118.4911912,34.0194543
"502",1217,"Cyber Coders","Data Engineer","Lead QA Engineer  - Real Pay, Real Equity play!","Santa Monica, CA","Full-time $100k - $140k","SQA experience",-118.4911912,34.0194543
"503",1218,"Cyber Coders","Data Engineer","Lead Software Developer (Node.js)","Los Angeles, CA","Full-time $100k - $150k","Java",-118.2436849,34.0522342
"504",1219,"Cyber Coders","Data Engineer","Lead Software Developer (Node.js)","Los Angeles, CA","Full-time $100k - $150k","Node.js",-118.2436849,34.0522342
"505",1220,"Cyber Coders","Data Engineer","Lead Software Developer (Node.js)","Los Angeles, CA","Full-time $100k - $150k","OOP",-118.2436849,34.0522342
"506",1221,"Cyber Coders","Data Engineer","Lead Software Developer (Node.js)","Los Angeles, CA","Full-time $100k - $150k","PHP",-118.2436849,34.0522342
"507",1222,"Cyber Coders","Data Engineer","Lead Software Developer (Node.js)","Los Angeles, CA","Full-time $100k - $150k","XML",-118.2436849,34.0522342
"508",1223,"Cyber Coders","Data Engineer","Linux Kernel C/C++ Engineer","Santa Clara, CA","Compensation Unspecified","C/C++ development and debugging",-121.9552356,37.3541079
"509",1224,"Cyber Coders","Data Engineer","Linux Kernel C/C++ Engineer","Santa Clara, CA","Compensation Unspecified","Linux kernel and user mode applications",-121.9552356,37.3541079
"510",1225,"Cyber Coders","Data Engineer","Linux Kernel C/C++ Engineer","Santa Clara, CA","Compensation Unspecified","Object-oriented Design",-121.9552356,37.3541079
"511",1226,"Cyber Coders","Data Engineer","Linux Kernel C/C++ Engineer","Santa Clara, CA","Compensation Unspecified","Operating Systems",-121.9552356,37.3541079
"512",1227,"Cyber Coders","Data Engineer","Linux Kernel C/C++ Engineer","Santa Clara, CA","Compensation Unspecified","multi-processing architectures",-121.9552356,37.3541079
"513",1228,"Cyber Coders","Data Engineer","Machine Learning Engineer - International Gaming Company!","San Francisco, CA","Full-time $160k - $200k","Machine Learning",-122.4194155,37.7749295
"514",1229,"Cyber Coders","Data Engineer","Machine Learning Engineer - International Gaming Company!","San Francisco, CA","Full-time $160k - $200k","Python",-122.4194155,37.7749295
"515",1230,"Cyber Coders","Data Engineer","Machine Learning Engineer - International Gaming Company!","San Francisco, CA","Full-time $160k - $200k","Tensorflow",-122.4194155,37.7749295
"516",1231,"Cyber Coders","Data Engineer","Machine Learning Engineer - International Gaming Company!","San Francisco, CA","Full-time $160k - $200k","numpy",-122.4194155,37.7749295
"517",1232,"Cyber Coders","Data Engineer","Machine Learning Engineer - International Gaming Company!","San Francisco, CA","Full-time $160k - $200k","scikit-learn",-122.4194155,37.7749295
"518",1233,"Cyber Coders","Data Engineer","Machine Learning Engineer- Python, Cloud, Security","Seattle, WA","Compensation Unspecified","Cloud",-122.3320708,47.6062095
"519",1234,"Cyber Coders","Data Engineer","Machine Learning Engineer- Python, Cloud, Security","Seattle, WA","Compensation Unspecified","NoSQL",-122.3320708,47.6062095
"520",1235,"Cyber Coders","Data Engineer","Machine Learning Engineer- Python, Cloud, Security","Seattle, WA","Compensation Unspecified","Python",-122.3320708,47.6062095
"521",1236,"Cyber Coders","Data Engineer","Machine Learning Engineer- Python, Cloud, Security","Seattle, WA","Compensation Unspecified","Security",-122.3320708,47.6062095
"522",1237,"Cyber Coders","Data Engineer","Machine Learning Engineer- Python, Cloud, Security","Seattle, WA","Compensation Unspecified","Security Data",-122.3320708,47.6062095
"523",1238,"Cyber Coders","Data Engineer","Machine Learning Software Engineer","Rockville, MD","Compensation Unspecified","Keras",-77.1527578,39.0839973
"524",1239,"Cyber Coders","Data Engineer","Machine Learning Software Engineer","Rockville, MD","Compensation Unspecified","Machine Learning",-77.1527578,39.0839973
"525",1240,"Cyber Coders","Data Engineer","Machine Learning Software Engineer","Rockville, MD","Compensation Unspecified","PyTorch",-77.1527578,39.0839973
"526",1241,"Cyber Coders","Data Engineer","Machine Learning Software Engineer","Rockville, MD","Compensation Unspecified","Spring Boot",-77.1527578,39.0839973
"527",1242,"Cyber Coders","Data Engineer","Machine Learning Software Engineer","Rockville, MD","Compensation Unspecified","Tensorflow",-77.1527578,39.0839973
"528",1243,"Cyber Coders","Data Engineer","Mobile Developer","Bellevue, WA","Full-time $90k - $130k","ARKit",-122.2015159,47.6101497
"529",1244,"Cyber Coders","Data Engineer","Mobile Developer","Bellevue, WA","Full-time $90k - $130k","Android",-122.2015159,47.6101497
"530",1245,"Cyber Coders","Data Engineer","Mobile Developer","Bellevue, WA","Full-time $90k - $130k","Homekit",-122.2015159,47.6101497
"531",1246,"Cyber Coders","Data Engineer","Mobile Developer","Bellevue, WA","Full-time $90k - $130k","IOS",-122.2015159,47.6101497
"532",1247,"Cyber Coders","Data Engineer","Mobile Developer","Bellevue, WA","Full-time $90k - $130k","Mobile Software Development",-122.2015159,47.6101497
"533",1248,"Cyber Coders","Data Engineer","Network Engineer - CCNA/CCNP","Mishawaka, IN","Compensation Unspecified","Cisco Certification (CCNA/CCNP",-86.1586156,41.6619927
"534",1249,"Cyber Coders","Data Engineer","Network Engineer - CCNA/CCNP","Mishawaka, IN","Compensation Unspecified","Data Flow Diagrams",-86.1586156,41.6619927
"535",1250,"Cyber Coders","Data Engineer","Network Engineer - CCNA/CCNP","Mishawaka, IN","Compensation Unspecified","Network Diagrams",-86.1586156,41.6619927
"536",1251,"Cyber Coders","Data Engineer","Network Engineer - CCNA/CCNP","Mishawaka, IN","Compensation Unspecified","Networking",-86.1586156,41.6619927
"537",1252,"Cyber Coders","Data Engineer","Network Engineer - CCNA/CCNP","Mishawaka, IN","Compensation Unspecified","System Interaction Diagrams/Logical Design",-86.1586156,41.6619927
"538",1253,"Cyber Coders","Data Engineer","Network Engineer - CCNA/CCNP","Mishawaka, IN","Full-time $60k - $80k","Cisco Certification (CCNA/CCNP",-86.1586156,41.6619927
"539",1254,"Cyber Coders","Data Engineer","Network Engineer - CCNA/CCNP","Mishawaka, IN","Full-time $60k - $80k","Data Flow Diagrams",-86.1586156,41.6619927
"540",1255,"Cyber Coders","Data Engineer","Network Engineer - CCNA/CCNP","Mishawaka, IN","Full-time $60k - $80k","Network Diagrams",-86.1586156,41.6619927
"541",1256,"Cyber Coders","Data Engineer","Network Engineer - CCNA/CCNP","Mishawaka, IN","Full-time $60k - $80k","Networking",-86.1586156,41.6619927
"542",1257,"Cyber Coders","Data Engineer","Network Engineer - CCNA/CCNP","Mishawaka, IN","Full-time $60k - $80k","System Interaction Diagrams/Logical Design",-86.1586156,41.6619927
"543",1258,"Cyber Coders","Data Engineer","Node Developer - JavaScript, Data Transformation - EQUITY","Kansas City, MO","Full-time $65k - $75k","Data Transformation",-94.5785667,39.0997265
"544",1259,"Cyber Coders","Data Engineer","Node Developer - JavaScript, Data Transformation - EQUITY","Kansas City, MO","Full-time $65k - $75k","Google Cloud Platform (Plus",-94.5785667,39.0997265
"545",1260,"Cyber Coders","Data Engineer","Node Developer - JavaScript, Data Transformation - EQUITY","Kansas City, MO","Full-time $65k - $75k","JavaScript",-94.5785667,39.0997265
"546",1261,"Cyber Coders","Data Engineer","Node Developer - JavaScript, Data Transformation - EQUITY","Kansas City, MO","Full-time $65k - $75k","Node.js",-94.5785667,39.0997265
"547",1262,"Cyber Coders","Data Engineer","Node Developer - JavaScript, Data Transformation - EQUITY","Kansas City, MO","Full-time $65k - $75k","SQL",-94.5785667,39.0997265
"548",1263,"Cyber Coders","Data Engineer","Principal Android Engineer","Menlo Park, CA","Full-time $160k - $175k","Dagger/Retrofit/Espresso",-122.1817252,37.4529598
"549",1264,"Cyber Coders","Data Engineer","Principal Android Engineer","Menlo Park, CA","Full-time $160k - $175k","Java",-122.1817252,37.4529598
"550",1265,"Cyber Coders","Data Engineer","Principal Android Engineer","Menlo Park, CA","Full-time $160k - $175k","Kotlin",-122.1817252,37.4529598
"551",1266,"Cyber Coders","Data Engineer","Principal Android Engineer","Menlo Park, CA","Full-time $160k - $175k","MVVM",-122.1817252,37.4529598
"552",1267,"Cyber Coders","Data Engineer","Principal Android Engineer","Menlo Park, CA","Full-time $160k - $175k","Native Android Applications",-122.1817252,37.4529598
"553",1268,"Cyber Coders","Data Engineer","Principal Software Engineer | .NET Core | Backend | Azure","Santa Cruz, CA","Full-time $140k - $160k","Azure",-122.0307963,36.9741171
"554",1269,"Cyber Coders","Data Engineer","Principal Software Engineer | .NET Core | Backend | Azure","Santa Cruz, CA","Full-time $140k - $160k","Micro Services",-122.0307963,36.9741171
"555",1270,"Cyber Coders","Data Engineer","Principal Software Engineer | .NET Core | Backend | Azure","Santa Cruz, CA","Full-time $140k - $160k","Microservices",-122.0307963,36.9741171
"556",1271,"Cyber Coders","Data Engineer","Principal Software Engineer | .NET Core | Backend | Azure","Santa Cruz, CA","Full-time $140k - $160k","NET",-122.0307963,36.9741171
"557",1272,"Cyber Coders","Data Engineer","Principal Software Engineer | .NET Core | Backend | Azure","Santa Cruz, CA","Full-time $140k - $160k","Serverless",-122.0307963,36.9741171
"558",1273,"Cyber Coders","Data Engineer","Process Engineer","Gouverneur, NY","Compensation Unspecified","Chemical",-75.462993,44.3367281
"559",1274,"Cyber Coders","Data Engineer","Process Engineer","Gouverneur, NY","Compensation Unspecified","Continuous Improvement",-75.462993,44.3367281
"560",1275,"Cyber Coders","Data Engineer","Process Engineer","Gouverneur, NY","Compensation Unspecified","Cost Efficiency",-75.462993,44.3367281
"561",1276,"Cyber Coders","Data Engineer","Process Engineer","Gouverneur, NY","Compensation Unspecified","Industrial",-75.462993,44.3367281
"562",1277,"Cyber Coders","Data Engineer","Process Engineer","Gouverneur, NY","Compensation Unspecified","Process Engineering",-75.462993,44.3367281
"563",1278,"Cyber Coders","Data Engineer","Process Engineer","SO CARTHAGE, TN","Compensation Unspecified","JDE data",-85.951654,36.2522766
"564",1279,"Cyber Coders","Data Engineer","Process Engineer","SO CARTHAGE, TN","Compensation Unspecified","Lean Six Sigma",-85.951654,36.2522766
"565",1280,"Cyber Coders","Data Engineer","Process Engineer","SO CARTHAGE, TN","Compensation Unspecified","Minitab",-85.951654,36.2522766
"566",1281,"Cyber Coders","Data Engineer","Process Engineer","SO CARTHAGE, TN","Compensation Unspecified","Process Engineer",-85.951654,36.2522766
"567",1282,"Cyber Coders","Data Engineer","Process Engineer","SO CARTHAGE, TN","Compensation Unspecified","Quality Companion",-85.951654,36.2522766
"568",1283,"Cyber Coders","Data Engineer","Project Engineer (Commercial TI-focused General Contractor)","San Jose, CA","Compensation Unspecified","Corporate office",-121.8863286,37.3382082
"569",1284,"Cyber Coders","Data Engineer","Project Engineer (Commercial TI-focused General Contractor)","San Jose, CA","Compensation Unspecified","General Contractor",-121.8863286,37.3382082
"570",1285,"Cyber Coders","Data Engineer","Project Engineer (Commercial TI-focused General Contractor)","San Jose, CA","Compensation Unspecified","Life Sciences",-121.8863286,37.3382082
"571",1286,"Cyber Coders","Data Engineer","Project Engineer (Commercial TI-focused General Contractor)","San Jose, CA","Compensation Unspecified","Project Management",-121.8863286,37.3382082
"572",1287,"Cyber Coders","Data Engineer","Project Engineer (Commercial TI-focused General Contractor)","San Jose, CA","Compensation Unspecified","Project Manager",-121.8863286,37.3382082
"573",1288,"Cyber Coders","Data Engineer","Python Developer - AWS, REST API","New York City, NY","Compensation Unspecified","AWS",-74.0059728,40.7127753
"574",1289,"Cyber Coders","Data Engineer","Python Developer - AWS, REST API","New York City, NY","Compensation Unspecified","Django",-74.0059728,40.7127753
"575",1290,"Cyber Coders","Data Engineer","Python Developer - AWS, REST API","New York City, NY","Compensation Unspecified","ECS",-74.0059728,40.7127753
"576",1291,"Cyber Coders","Data Engineer","Python Developer - AWS, REST API","New York City, NY","Compensation Unspecified","Python",-74.0059728,40.7127753
"577",1292,"Cyber Coders","Data Engineer","Python Developer - AWS, REST API","New York City, NY","Compensation Unspecified","pandas",-74.0059728,40.7127753
"578",1293,"Cyber Coders","Data Engineer","Quality Control Engineer, Microfluidics (BioTech)","Vista, CA","Compensation Unspecified","Experience working in a lab environment",-117.2425355,33.2000368
"579",1294,"Cyber Coders","Data Engineer","Quality Control Engineer, Microfluidics (BioTech)","Vista, CA","Compensation Unspecified","Microfluidic devices and instrumentation experienc",-117.2425355,33.2000368
"580",1295,"Cyber Coders","Data Engineer","Quality Control Engineer, Microfluidics (BioTech)","Vista, CA","Compensation Unspecified","abilitiy to set up and troubleshoot independently",-117.2425355,33.2000368
